src,average_scc,out_degree,in_degree,bi_degree,bi_degree_density,in_degree_density,out_degree_density,label
19233,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19234,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19235,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19236,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19237,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19238,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19239,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19240,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19241,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19242,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19243,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19244,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19245,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19246,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19247,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19248,0,0.0,1.0,0.0,0.0,1.0,0.0,0
19249,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19250,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19251,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19252,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19253,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19254,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19255,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19256,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19257,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19258,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19259,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19260,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19261,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19262,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19263,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19264,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19265,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19266,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19267,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19268,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19269,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19270,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19271,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19272,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19273,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19274,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19275,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19276,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19277,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19278,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19279,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19280,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19281,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19282,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19283,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19284,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19285,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19286,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19287,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19288,0,0.0,1.0,0.0,0.0,1.0,0.0,0
19289,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19290,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19291,0,0.0,1.0,0.0,0.0,1.0,0.0,0
19292,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19293,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19294,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19295,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19296,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19297,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19298,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19299,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19300,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1
19301,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19302,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19303,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19304,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19305,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19306,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19307,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19308,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19309,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19310,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19311,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19312,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19313,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19314,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19315,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19316,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19317,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19318,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19319,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19320,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19321,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19322,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19323,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19324,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19325,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19326,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19327,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19328,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19329,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19330,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19331,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19332,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19333,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19334,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19335,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19336,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19337,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19338,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19339,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19340,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19341,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19342,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19343,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19344,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19345,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19346,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19347,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19348,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19349,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19350,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19351,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19352,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19353,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19354,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19355,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19356,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19357,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19358,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19359,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19360,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19361,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19362,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19363,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19364,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19365,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19366,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19367,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19368,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19369,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19370,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19371,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19372,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19373,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19374,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19375,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19376,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19377,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19378,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19379,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19380,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19381,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19382,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19383,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19384,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19385,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19386,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19387,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19388,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19389,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19390,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19391,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19392,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19393,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19394,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19395,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19396,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19397,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19398,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19399,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19400,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19401,1.0,16.0,0.0,0.0,0.0,0.0,1.0,1
19402,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19403,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19404,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19405,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19406,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19407,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19408,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19409,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19410,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19411,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19412,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19413,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19414,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19415,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19416,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19417,1.0,1000.0,0.0,0.0,0.0,0.0,1.0,1
19418,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19419,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19420,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19421,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19422,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19423,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19424,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19425,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19426,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19427,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19428,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19429,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19430,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19431,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19432,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19433,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19434,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19435,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19436,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19437,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19438,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19439,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19440,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19441,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19442,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19443,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19444,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19445,0,0.0,4.0,0.0,0.0,1.0,0.0,1
19446,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19447,0,0.0,1.0,0.0,0.0,1.0,0.0,0
19448,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19449,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19450,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19451,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19452,0,0.0,4.0,0.0,0.0,1.0,0.0,1
19453,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19454,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19455,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19456,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19457,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19458,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19459,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19460,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19461,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19462,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19463,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19464,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19465,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19466,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19467,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19468,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19469,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19470,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19471,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19472,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19473,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19474,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19475,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19476,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19477,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19478,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19479,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19480,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19481,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19482,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19483,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19484,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19485,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19486,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19487,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19488,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19489,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19490,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19491,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19492,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19493,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19494,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19495,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19496,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19497,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19498,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19499,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19500,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19501,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19502,0,0.0,2.0,0.0,0.0,1.0,0.0,0
19503,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19504,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19505,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19506,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19507,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19508,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19509,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19510,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19511,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19512,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19513,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19514,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19515,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19516,0,0.0,2.0,0.0,0.0,1.0,0.0,0
19517,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19518,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19519,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19520,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19521,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19522,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19523,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19524,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19525,0,0.0,4.0,0.0,0.0,1.0,0.0,1
19526,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19527,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19528,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19529,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19530,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19531,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19532,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19533,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19534,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19535,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19536,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19537,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19538,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19539,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19540,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19541,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19542,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19543,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19544,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19545,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19546,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19547,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19548,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19549,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19550,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19551,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19552,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19553,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19554,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19555,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19556,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19557,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19558,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19559,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19560,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19561,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19562,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19563,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19564,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19565,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19566,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19567,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19568,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19569,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19570,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19571,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19572,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19573,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19574,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19575,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19576,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19577,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19578,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19579,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19580,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19581,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19582,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19583,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19584,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19585,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19586,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19587,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19588,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19589,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19590,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19591,0,0.0,1.0,0.0,0.0,1.0,0.0,0
19592,0,0.0,4.0,0.0,0.0,1.0,0.0,1
19593,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19594,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19595,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19596,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19597,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19598,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19599,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19600,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19601,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19602,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19603,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19604,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19605,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19606,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19607,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19608,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19609,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19610,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19611,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19612,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19613,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19614,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19615,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19616,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19617,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19618,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19619,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19620,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19621,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19622,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19623,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19624,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19625,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19626,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19627,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19628,0,0.0,1.0,0.0,0.0,1.0,0.0,0
19629,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19630,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19631,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19632,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19633,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19634,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19635,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19636,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19637,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19638,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19639,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19640,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19641,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19642,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19643,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19644,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19645,0,0.0,4.0,0.0,0.0,1.0,0.0,1
19646,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19647,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19648,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19649,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19650,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19651,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19652,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19653,1.002,1000.0,2.0,0.0,0.0,0.001996007984031936,0.998003992015968,0
19654,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19655,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19656,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19657,0,0.0,2.0,0.0,0.0,1.0,0.0,1
19658,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19659,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19660,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19661,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19662,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19663,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19664,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19665,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19666,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19667,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19668,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19669,0,0.0,4.0,0.0,0.0,1.0,0.0,1
19670,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19671,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19672,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19673,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19674,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19675,0,0.0,5.0,0.0,0.0,1.0,0.0,1
19676,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19677,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19678,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19679,0,0.0,1.0,0.0,0.0,1.0,0.0,1
19680,0,0.0,3.0,0.0,0.0,1.0,0.0,1
19681,0,0.0,1.0,0.0,0.0,1.0,0.0,1
